Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40724174,11/2/18 11:30,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11237,1128 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/7/18 22:02,04 BROOKLYN,3032090018,BROOKLYN,1004953,194921,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70166567,-73.92533375,"(40.70166566684221, -73.9253337494585)"
40732079,11/2/18 10:04,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10451,331 EAST 146 STREET,EAST 146 STREET,COLLEGE AVENUE,BEND,COLLEGE AVENUE,BEND,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,01 BRONX,2023290053,BRONX,1006023,236394,PHONE,Unspecified,BRONX,,,,,,,,40.81549581,-73.92134044,"(40.815495813418735, -73.92134043809928)"
40751247,11/5/18 7:37,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11237,221 SUYDAM STREET,SUYDAM STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/7/18 22:03,04 BROOKLYN,3032090046,BROOKLYN,1005112,194706,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70107517,-73.92476098,"(40.70107516898038, -73.92476097548526)"
40760525,11/6/18 14:53,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,11211,234 UNION AVENUE,UNION AVENUE,MESEROLE STREET,SCHOLES STREET,MESEROLE STREET,SCHOLES STREET,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,01 BROOKLYN,3030400001,BROOKLYN,997964,197045,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70750914,-73.95053554,"(40.70750913753174, -73.95053554304064)"
40761499,11/6/18 14:42,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11211,234 UNION AVENUE,UNION AVENUE,MESEROLE STREET,SCHOLES STREET,MESEROLE STREET,SCHOLES STREET,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/7/18 22:02,01 BROOKLYN,3030400001,BROOKLYN,997964,197045,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.70750914,-73.95053554,"(40.70750913753174, -73.95053554304064)"
40763066,11/7/18 17:14,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Ferret,Residence,10314,19 LEONA STREET,LEONA STREET,MORANI STREET,GARY COURT,MORANI STREET,GARY COURT,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/9/18 21:12,02 STATEN ISLAND,5015570060,STATEN ISLAND,940003,161226,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.60909402,-74.15935748,"(40.609094022495896, -74.15935747656691)"
40769966,11/7/18 18:44,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Ferret,Residence,11220,549 47 STREET,47 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/9/18 21:14,07 BROOKLYN,3007570056,BROOKLYN,982175,174683,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64614088,-74.00747735,"(40.64614088306021, -74.00747734719837)"
40775682,11/8/18 15:36,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10034,400 WEST 219 STREET,WEST 219 STREET,9 AVENUE,BROADWAY,9 AVENUE,BROADWAY,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/9/18 21:12,12 MANHATTAN,1022140024,MANHATTAN,1008609,256667,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.87113248,-73.91192433,"(40.871132482064525, -73.91192433228711)"
40777972,11/8/18 11:08,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10451,331 EAST 146 STREET,EAST 146 STREET,COLLEGE AVENUE,BEND,COLLEGE AVENUE,BEND,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,01 BRONX,2023290053,BRONX,1006023,236394,PHONE,Unspecified,BRONX,,,,,,,,40.81549581,-73.92134044,"(40.815495813418735, -73.92134043809928)"
40779106,11/8/18 12:24,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11355,140-30 BEECH AVENUE,BEECH AVENUE,KISSENA BOULEVARD,BOWNE STREET,KISSENA BOULEVARD,BOWNE STREET,ADDRESS,FLUSHING,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/9/18 21:14,07 QUEENS,4051860019,QUEENS,1033293,214260,PHONE,Unspecified,QUEENS,,,,,,,,40.75463471,-73.82298359,"(40.754634710034374, -73.82298358677575)"
40903859,11/10/18 11:34,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10451,331 EAST 146 STREET,EAST 146 STREET,COLLEGE AVENUE,BEND,COLLEGE AVENUE,BEND,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,01 BRONX,2023290053,BRONX,1006023,236394,PHONE,Unspecified,BRONX,,,,,,,,40.81549581,-73.92134044,"(40.815495813418735, -73.92134043809928)"
40911579,11/12/18 15:47,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10308,242 DEWEY AVENUE,DEWEY AVENUE,SAMPSON AVENUE,GIFFORDS LANE,SAMPSON AVENUE,GIFFORDS LANE,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/13/18 21:50,03 STATEN ISLAND,5046210005,STATEN ISLAND,942234,141326,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.5544834,-74.15119874,"(40.554483402858786, -74.15119874199293)"
40937729,11/14/18 9:58,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10027,369 WEST 126 STREET,WEST 126 STREET,ST NICHOLAS AVENUE,MORNINGSIDE AVENUE,ST NICHOLAS AVENUE,MORNINGSIDE AVENUE,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/14/18 21:40,09 MANHATTAN,1019537502,MANHATTAN,997346,235005,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81170052,-73.95269064,"(40.81170052117061, -73.95269063558486)"
40965329,11/17/18 14:34,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10458,2772 MARION AVENUE,MARION AVENUE,EAST 197 STREET,EAST 198 STREET,EAST 197 STREET,EAST 198 STREET,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/20/18 21:23,07 BRONX,2032830068,BRONX,1015264,255031,ONLINE,Unspecified,BRONX,,,,,,,,40.86662129,-73.88786922,"(40.866621290274864, -73.88786921716792)"
40994752,11/20/18 12:27,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11223,2 CORSO COURT,CORSO COURT,VAN SICKLEN STREET,DEAD END,VAN SICKLEN STREET,DEAD END,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/20/18 21:23,15 BROOKLYN,3071460008,BROOKLYN,991131,155976,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59479164,-73.9752231,"(40.59479163844839, -73.97522310356956)"
41014616,11/23/18 22:40,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Monkey,Residence,11377,50-57 46 STREET,46 STREET,50 AVENUE,LAUREL HILL BOULEVARD,50 AVENUE,LAUREL HILL BOULEVARD,ADDRESS,WOODSIDE,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/26/18 22:22,02 QUEENS,4022960010,QUEENS,1006404,207535,ONLINE,Unspecified,QUEENS,,,,,,,,40.73628453,-73.92005914,"(40.736284534503234, -73.92005914237852)"
41025809,11/24/18 11:28,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Monkey,Residence,11377,50-57 46 STREET,46 STREET,50 AVENUE,LAUREL HILL BOULEVARD,50 AVENUE,LAUREL HILL BOULEVARD,ADDRESS,WOODSIDE,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 QUEENS,4022960010,QUEENS,1006404,207535,ONLINE,Unspecified,QUEENS,,,,,,,,40.73628453,-73.92005914,"(40.736284534503234, -73.92005914237852)"
41037599,11/26/18 8:01,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10306,321 HETT AVENUE,HETT AVENUE,NAVESINK PLACE,TYSENS LANE,NAVESINK PLACE,TYSENS LANE,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,11/26/18 22:22,03 STATEN ISLAND,5040730099,STATEN ISLAND,954563,143107,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.55942174,-74.10683948,"(40.55942174398538, -74.10683948314647)"
41107744,12/4/18 16:24,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11228,960 76 STREET,76 STREET,FT HAMILTON PARKWAY,10 AVENUE,FT HAMILTON PARKWAY,10 AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/4/18 22:10,10 BROOKLYN,3059540130,BROOKLYN,979893,166729,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62430802,-74.01569549,"(40.6243080159778, -74.0156954915171)"
41110149,12/5/18 19:51,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10305,34 KRAMER STREET,KRAMER STREET,JEROME AVENUE,KENSINGTON AVENUE,JEROME AVENUE,KENSINGTON AVENUE,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/6/18 21:31,02 STATEN ISLAND,5032470058,STATEN ISLAND,962797,156963,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.59747746,-74.07725043,"(40.59747746112289, -74.07725042897111)"
41120479,12/6/18 15:48,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11226,170 PARKSIDE AVENUE,PARKSIDE AVENUE,ST PAULS PLACE,EAST DRIVE,ST PAULS PLACE,EAST DRIVE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/6/18 21:31,14 BROOKLYN,3050530028,BROOKLYN,994656,177779,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65463286,-73.96249678,"(40.654632859395576, -73.96249677995594)"
41153045,12/10/18 11:25,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11249,433 WYTHE AVENUE,WYTHE AVENUE,SOUTH 8 STREET,SOUTH 9 STREET,SOUTH 8 STREET,SOUTH 9 STREET,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/11/18 21:47,01 BROOKLYN,3021360009,BROOKLYN,993404,197815,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7096285,-73.96698177,"(40.70962849770326, -73.96698176883831)"
41157364,12/11/18 16:14,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10312,5192 AMBOY ROAD,AMBOY ROAD,ALVINE AVENUE,RUGGLES STREET,ALVINE AVENUE,RUGGLES STREET,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/11/18 21:47,03 STATEN ISLAND,5065110104,STATEN ISLAND,933278,134278,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.53509106,-74.18337462,"(40.53509106446505, -74.18337461583225)"
41159859,12/11/18 8:56,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10451,331 EAST 146 STREET,EAST 146 STREET,COLLEGE AVENUE,BEND,COLLEGE AVENUE,BEND,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,01 BRONX,2023290053,BRONX,1006023,236394,PHONE,Unspecified,BRONX,,,,,,,,40.81549581,-73.92134044,"(40.815495813418735, -73.92134043809928)"
41160390,12/11/18 9:41,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11225,558 EMPIRE BOULEVARD,EMPIRE BOULEVARD,LAMONT COURT,KINGSTON AVENUE,LAMONT COURT,KINGSTON AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/11/18 21:47,09 BROOKLYN,3013250067,BROOKLYN,999877,181230,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66409742,-73.9436723,"(40.66409741853733, -73.94367230463178)"
41184730,12/13/18 13:31,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10039,200 WEST 147 STREET,WEST 147 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/13/18 20:53,10 MANHATTAN,1020320034,MANHATTAN,1001216,239185,PHONE,Unspecified,MANHATTAN,,,,,,,,40.82316686,-73.93869968,"(40.82316686032849, -73.9386996784629)"
41185987,12/14/18 20:59,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11223,2292 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,HOMECREST COURT,AVENUE T,HOMECREST COURT,AVENUE T,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/18/18 20:37,15 BROOKLYN,3070910042,BROOKLYN,994964,158298,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60116125,-73.96141767,"(40.60116125395439, -73.96141767209672)"
41201760,12/16/18 9:02,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,11213,1615 FULTON STREET,FULTON STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/18/18 20:37,03 BROOKLYN,3016840001,BROOKLYN,1002019,186901,PHONE,Unspecified,BROOKLYN,,,,,,,,40.679659,-73.93593649,"(40.67965899878711, -73.93593649490002)"
41233691,12/20/18 10:07,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10451,331 EAST 146 STREET,EAST 146 STREET,COLLEGE AVENUE,BEND,COLLEGE AVENUE,BEND,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,01 BRONX,2023290053,BRONX,1006023,236394,PHONE,Unspecified,BRONX,,,,,,,,40.81549581,-73.92134044,"(40.815495813418735, -73.92134043809928)"
41245281,12/21/18 16:21,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10472,1240 ELDER AVENUE,ELDER AVENUE,WESTCHESTER AVENUE,EAST 172 STREET,WESTCHESTER AVENUE,EAST 172 STREET,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/27/18 21:40,09 BRONX,2037730025,BRONX,1017619,241581,PHONE,Unspecified,BRONX,,,,,,,,40.82969646,-73.87942169,"(40.82969645537912, -73.87942168768052)"
41260598,12/24/18 12:54,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10303,27 RONALD AVENUE,RONALD AVENUE,PULASKI AVENUE,GRANITE AVENUE,PULASKI AVENUE,GRANITE AVENUE,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,12/27/18 21:40,01 STATEN ISLAND,5011710001,STATEN ISLAND,942809,167995,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.62768706,-74.14929312,"(40.62768706150005, -74.14929311606434)"
41278403,12/26/18 13:52,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Sold,Ferret,Residence,11235,2686 EAST 12 STREET,EAST 12 STREET,GILMORE COURT,BELT PARKWAY,GILMORE COURT,BELT PARKWAY,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,15 BROOKLYN,3074550091,BROOKLYN,995954,152628,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58559699,-73.95786239,"(40.585596992534946, -73.9578623924419)"
41303289,12/30/18 12:00,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Turtle Under 4 inches Long,Residence,11373,42-07 ELBERTSON STREET,ELBERTSON STREET,WHITNEY AVENUE,LAMONT AVENUE,WHITNEY AVENUE,LAMONT AVENUE,ADDRESS,ELMHURST,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/3/19 21:01,04 QUEENS,4015660001,QUEENS,1018897,211052,ONLINE,Unspecified,QUEENS,,,,,,,,40.7458977,-73.87496113,"(40.74589769808691, -73.87496113087815)"
41331495,1/3/19 16:52,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10314,285 GANSEVOORT BOULEVARD,GANSEVOORT BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/4/19 20:38,02 STATEN ISLAND,5007630138,STATEN ISLAND,949064,159700,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60494608,-74.126716,"(40.604946081073855, -74.12671599582161)"
41355537,1/6/19 15:30,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10472,1051 ELDER AVENUE,ELDER AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,BRUCKNER BOULEVARD,WATSON AVENUE,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/9/19 21:23,09 BRONX,2037130043,BRONX,1017922,239851,PHONE,Unspecified,BRONX,,,,,,,,40.82494695,-73.87833549,"(40.82494695350179, -73.87833548626249)"
41356865,1/6/19 17:26,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10314,285 GANSEVOORT BOULEVARD,GANSEVOORT BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 STATEN ISLAND,5007630138,STATEN ISLAND,949064,159700,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60494608,-74.126716,"(40.604946081073855, -74.12671599582161)"
41371940,1/8/19 14:19,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Ferret,Residence,11235,2686 EAST 12 STREET,EAST 12 STREET,GILMORE COURT,BELT PARKWAY,GILMORE COURT,BELT PARKWAY,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/9/19 21:23,15 BROOKLYN,3074550091,BROOKLYN,995954,152628,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.58559699,-73.95786239,"(40.585596992534946, -73.9578623924419)"
41374150,1/8/19 14:08,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10473,663 THIERIOT AVENUE,THIERIOT AVENUE,RANDALL AVENUE,SEWARD AVENUE,RANDALL AVENUE,SEWARD AVENUE,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/9/19 21:23,09 BRONX,2035590050,BRONX,1022628,237515,PHONE,Unspecified,BRONX,,,,,,,,40.81851611,-73.86134504,"(40.81851610829577, -73.86134503604758)"
41379961,1/9/19 6:31,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,11204,2060 60 STREET,60 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/9/19 21:23,12 BROOKLYN,3055210032,BROOKLYN,989394,164620,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61851883,-73.98147106,"(40.61851882897965, -73.98147105664671)"
41411215,1/13/19 20:17,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,Residence,10473,10 DUNE COURT,DUNE COURT,WHITE PLAINS ROAD,BOLTON AVENUE,WHITE PLAINS ROAD,BOLTON AVENUE,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/15/19 20:59,09 BRONX,2034430036,BRONX,1024197,234003,ONLINE,Unspecified,BRONX,,,,,,,,40.80886971,-73.85569735,"(40.808869705662936, -73.85569734545713)"
41483080,1/22/19 11:06,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Snake,Residence,10469,3468 ELY AVENUE,ELY AVENUE,TILLOTSON AVENUE,BOSTON ROAD,TILLOTSON AVENUE,BOSTON ROAD,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/22/19 21:13,12 BRONX,2048850177,BRONX,1028263,259771,PHONE,Unspecified,BRONX,,,,,,,,40.87957587,-73.84084042,"(40.87957587123427, -73.8408404231148)"
41489842,1/22/19 22:55,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Farm Animal,Residence,10003,333 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/23/19 21:27,06 MANHATTAN,1009210019,MANHATTAN,988844,205863,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73172186,-73.98342407,"(40.73172185922995, -73.98342407217982)"
41533234,1/27/19 13:06,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Ferret,Residence,10457,1805 CROTONA AVENUE,CROTONA AVENUE,CROTONA PARK NORTH,EAST 175 STREET,CROTONA PARK NORTH,EAST 175 STREET,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,06 BRONX,2029440001,BRONX,1013617,246226,PHONE,Unspecified,BRONX,,,,,,,,40.84245984,-73.89386249,"(40.842459840482796, -73.89386249415601)"
41538285,1/27/19 12:58,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Ferret,Residence,10457,1805 CROTONA AVENUE,CROTONA AVENUE,CROTONA PARK NORTH,EAST 175 STREET,CROTONA PARK NORTH,EAST 175 STREET,ADDRESS,BRONX,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/28/19 21:15,06 BRONX,2029440001,BRONX,1013617,246226,PHONE,Unspecified,BRONX,,,,,,,,40.84245984,-73.89386249,"(40.842459840482796, -73.89386249415601)"
41543682,1/29/19 0:44,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10314,285 GANSEVOORT BOULEVARD,GANSEVOORT BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,WESTWOOD AVENUE,HOLDEN BOULEVARD,ADDRESS,STATEN ISLAND,,,In Progress,,The Department of Health and Mental Hygiene will review the Service Request. Complaints of this type usually result in Agency contact or an inspection. Status will be available from 311 within 30 days of the Service Request submission date  Please note the Service Request number for future reference.,,02 STATEN ISLAND,5007630138,STATEN ISLAND,949064,159700,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60494608,-74.126716,"(40.604946081073855, -74.12671599582161)"
41560758,1/31/19 1:12,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Monkey,Residence,10027,75 LASALLE STREET,LASALLE STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/31/19 21:33,09 MANHATTAN,1019800001,MANHATTAN,995786,235563,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81323425,-73.95832518,"(40.81323425032326, -73.95832518333397)"
41563393,1/30/19 11:11,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Other,Residence,10025,70 WEST 95 STREET,WEST 95 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,,,In Progress,,The Department of Health and Mental Hygiene has sent official written documentation to the Owner or,1/30/19 20:57,07 MANHATTAN,1012080001,MANHATTAN,993254,227808,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79195185,-73.96748266,"(40.79195184670799, -73.96748265531872)"
